"Название товара";"Короткое описание товара";"Полное описание товара";"Скрыт ли товар на сайте?";Артикул;"Цена продажи, без учёта скидок";"Старая цена";"Закупочная цена";Остаток;"Ед. измерения";"Изображения товара";"Короткое SEO описание товара";"Полное SEO описание товара";"Заголовок страницы товара";"Мета-тег keywords";"Мета-тег description";"URL переменная пути";"Описание модификации товара";"Идентификатор товара в магазине";"Пользовательский идентификатор товара";"Изображение модификации товара";"Название св-ва для модификации товара №1";"Значение св-ва для модификации товара №1";"Название св-ва для модификации товара №2";"Значение св-ва для модификации товара №2"
"Елочка настольная 51709";;"<br />
 ";;51709;580,00;0,00;450,00;100,00000;шт;"https://i3.storeland.net/3/1649/216488488/6e1ffd/girlyanda-vetka-novogodnyaya-51708.png
https://i3.storeland.net/3/1649/216488489/6e1ffd/girlyanda-vetka-novogodnyaya-51708.png
https://i3.storeland.net/3/1649/216488490/6e1ffd/girlyanda-vetka-novogodnyaya-51708.png";;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-73;;195105680;;;Размер;25см;;
"Елочка настольная 51709";;"<br />
 ";;51709;710,00;0,00;550,00;100,00000;шт;"https://i3.storeland.net/3/1649/216488488/6e1ffd/girlyanda-vetka-novogodnyaya-51708.png
https://i3.storeland.net/3/1649/216488489/6e1ffd/girlyanda-vetka-novogodnyaya-51708.png
https://i3.storeland.net/3/1649/216488490/6e1ffd/girlyanda-vetka-novogodnyaya-51708.png";;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-73;;195105680;;;Размер;30см;;
"Гирлянда Ветка новогодняя 51708";;"Размер: 150см <br />
Работает от USВ с пультом<br />
Цвет: Тёплый желтый <br />
<br />
 ";;51708;"1 100,00";0,00;850,00;100,00000;шт;"https://i1.storeland.net/3/1649/216488464/6e1ffd/girlyanda-vetka-novogodnyaya-51707.png
https://i1.storeland.net/3/1649/216488465/6e1ffd/girlyanda-vetka-novogodnyaya-51707.png
https://i1.storeland.net/3/1649/216488466/6e1ffd/girlyanda-vetka-novogodnyaya-51707.png";;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-66;;195105675;;;Размер;единый;;
"Гирлянда Ветка новогодняя 51707";;"Размер: 150см <br />
Работает от USВ с пультом<br />
Цвет: Тёплый желтый <br />
<br />
 ";;51707;"1 100,00";0,00;850,00;100,00000;шт;"https://i2.storeland.net/3/1649/216488461/6e1ffd/girlyanda-vetka-novogodnyaya-51706.png
https://i4.storeland.net/3/1649/216488462/6e1ffd/girlyanda-vetka-novogodnyaya-51706.png
https://i2.storeland.net/3/1649/216488463/6e1ffd/girlyanda-vetka-novogodnyaya-51706.png";;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-44;;195105673;;;Размер;единый;;
"Гирлянда Ветка новогодняя 51706";;"Размер: 150см <br />
Работает от USВ с пультом<br />
Цвет: Тёплый желтый <br />
<br />
 ";;51706;"1 100,00";0,00;850,00;100,00000;шт;"https://i1.storeland.net/3/1649/216488458/6e1ffd/girlyanda-vetka-novogodnyaya-50874.png
https://i1.storeland.net/3/1649/216488459/6e1ffd/girlyanda-vetka-novogodnyaya-50874.png
https://i2.storeland.net/3/1649/216488460/6e1ffd/girlyanda-vetka-novogodnyaya-50874.png";;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-3;;195105672;;;Размер;единый;;
"Гирлянда Ветка новогодняя 51514";;"Размер: 270см <br />
Цвет: Тёплый желтый <br />
<br />
 ";;51514;"1 040,00";0,00;800,00;100,00000;шт;https://i5.storeland.net/3/1637/216361664/6e1ffd/girlyanda-vetka-novogodnyaya-50874.jpg;;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-186;;195022105;;;Размер;единый;;
"Деревянные подвески 51511, 12 штук";;"Набор. В наборе 12 штук<br />
Размер набора: 15*15 см<br />
Размер подвесок: 6*6 см<br />
Без выбора!<span style=""color: rgb(0, 0, 0); font-family: -apple-system, BlinkMacSystemFont, Roboto, "" helvetica="""" neue"",="""" geneva,="""" ""noto="""" sans="""" armenian"",="""" bengali"",="""" cherokee"",="""" devanagari"",="""" ethiopic"",="""" georgian"",="""" hebrew"",="""" kannada"",="""" khmer"",="""" lao"",="""" osmanya"",="""" tamil"",="""" telugu"",="""" thai"",="""" sans-serif,="""" arial,="""" tahoma,="""" verdana;""=""""><br />
<br />
<br />
<br />
 ";;51511;195,00;0,00;150,00;100,00000;шт;"https://i1.storeland.net/3/568/205671259/6e1ffd/derevyannye-podveski-22061-12-shtuk.png
https://i4.storeland.net/3/1649/216483018/6e1ffd/derevyannye-podveski-51511-12-shtuk.png
https://i4.storeland.net/3/1649/216483019/6e1ffd/derevyannye-podveski-51511-12-shtuk.png
https://i4.storeland.net/3/1649/216483017/6e1ffd/derevyannye-podveski-51511-12-shtuk.png
https://i2.storeland.net/3/1649/216483020/6e1ffd/derevyannye-podveski-51511-12-shtuk.png
https://i2.storeland.net/3/1637/216361660/6e1ffd/derevyannye-podveski-42608-12-shtuk.png
https://i4.storeland.net/3/568/205671263/6e1ffd/derevyannye-podveski-22061-12-shtuk.png";;;"Деревянные подвески";"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-54;;195022102;;;Размер;единый;;
"Гирлянда пчелки 50900";;"Размеры: 4 метра, 20L<br />
<span style=""color: rgb(0, 0, 0); font-family: -apple-system, BlinkMacSystemFont, Roboto, "" helvetica="""" neue"",="""" geneva,="""" ""noto="""" sans="""" armenian"",="""" bengali"",="""" cherokee"",="""" devanagari"",="""" ethiopic"",="""" georgian"",="""" hebrew"",="""" kannada"",="""" khmer"",="""" lao"",="""" osmanya"",="""" tamil"",="""" telugu"",="""" thai"",="""" sans-serif,="""" arial,="""" tahoma,="""" verdana;""=""""><br />
<br />
<br />
 ";;50900;260,00;0,00;200,00;100,00000;шт;https://i4.storeland.net/2/7812/178111388/6e1ffd/girlyanda-22007.png;;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-311;;194962772;;;Размер;единый;;
"Свечи новогодние, набор 50899";;"<span style=""color: rgb(0, 0, 0); font-family: -apple-system, BlinkMacSystemFont, Roboto, "" helvetica="""" neue"",="""" geneva,="""" ""noto="""" sans="""" armenian"",="""" bengali"",="""" cherokee"",="""" devanagari"",="""" ethiopic"",="""" georgian"",="""" hebrew"",="""" kannada"",="""" khmer"",="""" lao"",="""" osmanya"",="""" tamil"",="""" telugu"",="""" thai"",="""" sans-serif,="""" arial,="""" tahoma,="""" verdana;""=""""><font face=""arial, helvetica, sans-serif""><span style=""font-size: 14px;"">В наборе 4 штуки</span></font><br />
<br />
<br />
<br />
 ";;50899;780,00;0,00;600,00;100,00000;шт;"https://i5.storeland.net/3/1622/216210982/6e1ffd/girlyanda-persik-50898.png
https://i5.storeland.net/3/1622/216210983/6e1ffd/girlyanda-persik-50898.png
https://i5.storeland.net/3/1622/216210984/6e1ffd/girlyanda-persik-50898.png
https://i5.storeland.net/3/1622/216210985/6e1ffd/girlyanda-persik-50898.png";;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-310;;194962769;;;Размер;единый;;
"Гирлянда Персик 50898";;"<span style=""font-family:arial,helvetica,sans-serif;""><span style=""font-size:14px;"">Размеры: длина 5 метра (20L)<br />
Цвет: теплый желтый</span></span><span style=""color: rgb(0, 0, 0); font-family: -apple-system, BlinkMacSystemFont, Roboto, "" helvetica="""" neue"",="""" geneva,="""" ""noto="""" sans="""" armenian"",="""" bengali"",="""" cherokee"",="""" devanagari"",="""" ethiopic"",="""" georgian"",="""" hebrew"",="""" kannada"",="""" khmer"",="""" lao"",="""" osmanya"",="""" tamil"",="""" telugu"",="""" thai"",="""" sans-serif,="""" arial,="""" tahoma,="""" verdana;""=""""><br />
<br />
<br />
<br />
 ";;50898;520,00;0,00;400,00;100,00000;шт;"https://i4.storeland.net/3/1622/216210978/6e1ffd/girlyanda-50897.png
https://i1.storeland.net/3/1622/216210979/6e1ffd/girlyanda-50897.png";;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-308;;194962765;;;Размер;единый;;
"Гирлянда 50897";;"<span style=""font-family:arial,helvetica,sans-serif;""><span style=""font-size:14px;"">Без выбора!<br />
Размеры: длина 4 метра (20L)<br />
Цвет: цветной</span></span><span style=""color: rgb(0, 0, 0); font-family: -apple-system, BlinkMacSystemFont, Roboto, "" helvetica="""" neue"",="""" geneva,="""" ""noto="""" sans="""" armenian"",="""" bengali"",="""" cherokee"",="""" devanagari"",="""" ethiopic"",="""" georgian"",="""" hebrew"",="""" kannada"",="""" khmer"",="""" lao"",="""" osmanya"",="""" tamil"",="""" telugu"",="""" thai"",="""" sans-serif,="""" arial,="""" tahoma,="""" verdana;""=""""><br />
<br />
<br />
<br />
 ";;50897;120,00;195,00;80,00;100,00000;шт;"https://i3.storeland.net/3/1621/216206621/6e1ffd/girlyanda-50897.png
https://i2.storeland.net/3/1621/216206623/6e1ffd/girlyanda-50897.png
https://i2.storeland.net/3/1621/216206624/6e1ffd/girlyanda-50897.png
https://i3.storeland.net/3/1621/216206622/6e1ffd/girlyanda-50897.png
https://i4.storeland.net/3/1621/216206619/6e1ffd/girlyanda-50897.png
https://i4.storeland.net/3/1621/216206620/6e1ffd/girlyanda-50897.png";;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-39;;194961580;;;Размер;единый;;
"Гирлянда 50896";;"<span style=""font-family:arial,helvetica,sans-serif;""><span style=""font-size:14px;"">Без выбора!<br />
Размеры: длина 4 метра (20L)<br />
Цвет: теплый желтый</span></span><span style=""color: rgb(0, 0, 0); font-family: -apple-system, BlinkMacSystemFont, Roboto, "" helvetica="""" neue"",="""" geneva,="""" ""noto="""" sans="""" armenian"",="""" bengali"",="""" cherokee"",="""" devanagari"",="""" ethiopic"",="""" georgian"",="""" hebrew"",="""" kannada"",="""" khmer"",="""" lao"",="""" osmanya"",="""" tamil"",="""" telugu"",="""" thai"",="""" sans-serif,="""" arial,="""" tahoma,="""" verdana;""=""""><br />
<br />
<br />
<br />
 ";;50896;120,00;195,00;80,00;100,00000;шт;"https://i2.storeland.net/2/7812/178111639/6e1ffd/girlyanda-22040.png
https://i1.storeland.net/3/561/205609321/6e1ffd/girlyanda-22041.png
https://i1.storeland.net/3/561/205609322/6e1ffd/girlyanda-22041.png
https://i4.storeland.net/3/561/205609323/6e1ffd/girlyanda-22041.png
https://i1.storeland.net/3/561/205609324/6e1ffd/girlyanda-22041.png
https://i4.storeland.net/3/561/205609325/6e1ffd/girlyanda-22041.png
https://i1.storeland.net/3/561/205609326/6e1ffd/girlyanda-22041.png
https://i4.storeland.net/3/561/205609327/6e1ffd/girlyanda-22041.jpg";;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-111;;194961569;;;Размер;единый;;
"Гирлянда 50895";;"Размер: 8м,12м,15м,20м,25м.<br />
Цвет: Желтый";;50895;220,00;0,00;170,00;100,00000;шт;https://i5.storeland.net/3/1621/216206564/6e1ffd/girlyanda-50894.jpg;;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-64;;194961568;;;Размер;12м;;
"Гирлянда 50895";;"Размер: 8м,12м,15м,20м,25м.<br />
Цвет: Желтый";;50895;320,00;0,00;250,00;100,00000;шт;https://i5.storeland.net/3/1621/216206564/6e1ffd/girlyanda-50894.jpg;;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-64;;194961568;;;Размер;20м;;
"Гирлянда 50895";;"Размер: 8м,12м,15м,20м,25м.<br />
Цвет: Желтый";;50895;390,00;0,00;300,00;100,00000;шт;https://i5.storeland.net/3/1621/216206564/6e1ffd/girlyanda-50894.jpg;;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-64;;194961568;;;Размер;25м;;
"Гирлянда 50895";;"Размер: 8м,12м,15м,20м,25м.<br />
Цвет: Желтый";;50895;195,00;0,00;150,00;100,00000;шт;https://i5.storeland.net/3/1621/216206564/6e1ffd/girlyanda-50894.jpg;;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-64;;194961568;;;Размер;8м;;
"Гирлянда 50895";;"Размер: 8м,12м,15м,20м,25м.<br />
Цвет: Желтый";;50895;260,00;0,00;200,00;100,00000;шт;https://i5.storeland.net/3/1621/216206564/6e1ffd/girlyanda-50894.jpg;;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-64;;194961568;;;Размер;15м;;
